UNITID,EFYTOTLT
461041,430
461041,430
461111,59
461111,59
461120,114
461120,114
461139,90
461139,90
461148,3838
461148,2704
461148,1134
461157,75
461157,75
461175,306
461175,306
461193,321
461193,321
461218,111
461218,111
461227,67
461227,67
461236,293
461236,178
461236,115
461245,433
461245,433
461254,135
461254,135
461263,151
461263,151
461272,100
461272,100
461281,367
461281,361
461281,6
461290,104
461290,104
461306,215
461306,215
461315,134
461315,134
461324,542
461324,542
461333,23
461333,23
461342,70
461342,70
461351,2126
461351,2126
461360,61
461360,61
461379,48
461379,48
461388,108
461388,108
461397,399
461397,399
461403,67
461403,67
461412,154
461412,154
461421,316
461421,316
461430,386
461430,386
461449,201
461449,201
461458,48
461458,48
461476,47
461476,47
461485,102
461485,4
461485,98
461494,227
461494,227
461500,68
461500,68
461528,155
461528,155
461537,29
461537,29
461546,72
461546,72
461555,239
461555,239
461564,64
461564,64
461573,168
461573,168
461582,143
461582,143
461591,221
461591,221
461607,154
461607,154
461625,59
461625,59
461643,56
461643,34
461643,22
461652,82
461652,82
461670,103
461670,103
461689,393
461689,393
461698,222
461698,222
461704,270
461704,270
461713,52
461713,52
461722,109
461722,109
461731,63
461731,63
461740,35
461740,35
461759,136
461759,136
461768,290
461768,290
461777,59
461777,59
461786,63
461786,63
461795,446
461795,414
461795,32
461801,148
461801,148
461810,97
461810,97
461829,420
461829,420
461838,262
461838,262
461847,62
461847,62
461856,724
461856,724
461865,406
461865,406
461874,125
461874,125
461883,195
461883,79
461883,116
461892,210
461892,210
461908,184
461908,184
461917,233
461917,233
461926,183
461926,183
461935,36
461935,36
461944,119
461944,119
461953,121
461953,121
461962,497
461962,497
461971,95
461971,95
461980,213
461980,213
461999,75
461999,75
462008,398
462008,398
462017,126
462017,126
462026,25
462026,25
462035,192
462035,192
462044,55
462044,55
462053,196
462053,196
462062,146
462062,146
462071,354
462071,354
462309,152
462309,152
462318,119
462318,119
462327,91
462327,91
462336,74
462336,74
462345,165
462345,165
462354,325
462354,240
462354,85
462363,397
462363,397
462372,545
462372,545
462390,95
462390,94
462390,1
465812,8097
465812,7715
465812,382
466152,419
466152,419
466161,211
466161,211
466170,564
466170,564
466189,399
466189,399
466514,358
466514,358
466523,113
466523,113
466921,680
466921,680
466930,425
466930,425
467058,366
467058,366
467094,440
467094,440
467155,1166
467155,1166
467340,227
467340,227
467368,485
467368,485
467508,152
467508,152
467517,149
467517,149
467526,135
467526,135
467535,211
467535,211
467544,69
467544,69
467553,88
467553,88
467562,97
467562,97
467571,117
467571,117
467580,62
467580,62
467599,109
467599,109
467605,147
467605,147
467614,153
467614,153
467623,125
467623,125
467632,169
467632,169
467641,217
467641,217
467650,113
467650,113
467669,133
467669,133
467678,199
467678,199
467784,1097
467784,1097
467793,203
467793,203
467809,103
467809,103
467863,258
467863,258
467872,289
467872,289
467881,975
467881,975
467906,263
467906,263
468006,124
468006,124
468015,511
468015,511
468024,900
468024,662
468024,238
468246,321
468246,321
468255,192
468255,192
468398,344
468398,344
468705,201
468705,201
468723,1269
468723,1269
468732,646
468732,646
468769,182
468769,182
468866,66
468866,66
468875,209
468875,209
468893,191
468893,191
468963,449
468963,449
469054,884
469054,884
469124,608
469124,608
469133,497
469133,497
469142,688
469142,688
469151,285
469151,285
469160,393
469160,393
469188,61
469188,61
469197,241
469197,241
469407,283
469407,283
469416,953
469416,953
469568,126
469568,126
469586,214
469586,214
469610,1332
469610,1332
469629,313
469629,313
469638,527
469638,527
469647,451
469647,451
469911,388
469911,388
469920,375
469920,375
469957,238
469957,238
469975,202
469975,202
469993,28
469993,28
470047,49
470047,49
470092,829
470092,829
470162,1672
470162,1672
470223,29
470223,29
470296,35
470296,35
470302,206
470302,206
470393,136
470393,136
470852,82
470852,82
470861,602
470861,602
470870,343
470870,343
470889,802
470889,802
470898,403
470898,403
470904,429
470904,429
474863,1364
474863,1364
474881,226
474881,226
474890,705
474890,705
474906,206
474906,206
474915,434
474915,434
474924,254
474924,254
474933,122
474933,122
474942,203
474942,203
474997,565
474997,565
475015,310
475015,310
475024,447
475024,447
475033,438
475033,438
475042,619
475042,619
475051,20
475051,20
475060,586
475060,586
475079,389
475079,389
475097,258
475097,258
475121,18254
475121,15320
475121,2934
475130,279
475130,279
475185,130
475185,130
475194,638
475194,638
475200,404
475200,391
475200,13
475228,112
475228,112
475237,133
475237,93
475237,40
475255,127
475255,127
475273,2335
475273,1702
475273,633
475282,131
475282,131
475291,302
475291,302
475325,754
475325,754
475352,1180
475352,1180
475370,1294
475370,1294
475389,63
475389,63
475398,311
475398,146
475398,165
475404,129
475404,129
475413,59
475413,59
475422,147
475422,147
475431,140
475431,140
475459,758
475459,758
475468,193
475468,193
475477,191
475477,191
475486,380
475486,380
475495,532
475495,532
475501,89
475501,89
475510,73
475510,73
475529,59
475529,59
475538,82
475538,82
475547,161
475547,161
475556,227
475556,227
475565,495
475565,495
475574,137
475574,137
475583,171
475583,171
475592,158
475592,158
475608,369
475608,266
475608,103
475617,1090
475617,1090
475626,73
475626,73
475635,30
475635,30
475644,60
475644,60
475653,29
475653,29
475662,171
475662,171
475680,129
475680,129
475699,557
475699,557
475705,34
475705,34
475714,471
475714,471
475723,607
475723,607
475732,915
475732,915
475741,258
475741,258
475750,460
475750,460
475811,1962
475811,1962
475839,111
475839,111
475866,543
475866,543
476063,299
476063,299
476090,79
476090,79
476106,60
476106,60
476115,31
476115,31
476124,19
476124,19
476133,234
476133,234
476142,44
476142,44
476151,37
476151,37
476160,72
476160,72
476179,296
476179,296
476203,34
476203,34
476230,158
476230,158
476294,186
476294,186
476328,879
476328,879
476337,207
476337,207
476346,573
476346,573
476355,155
476355,155
476382,394
476382,394
476391,326
476391,326
476470,555
476470,555
476489,238
476489,238
476498,216
476498,216
476504,773
476504,773
476513,94
476513,94
476522,306
476522,306
476531,66
476531,66
476540,192
476540,192
476559,180
476559,180
476568,19
476568,19
476577,275
476577,275
476586,150
476586,150
476595,69
476595,69
476601,49
476601,49
476610,112
476610,112
476629,165
476629,165
476638,29
476638,29
476674,94
476674,94
476683,310
476683,310
476692,53
476692,53
476708,160
476708,160
476717,336
476717,336
476726,592
476726,592
476735,89
476735,89
476744,94
476744,94
476753,200
476753,200
476762,103
476762,103
476771,35
476771,35
476780,263
476780,263
476799,152
476799,152
476805,84
476805,84
476814,257
476814,257
476823,87
476823,87
476832,63
476832,63
476841,293
476841,293
476850,93
476850,93
476869,322
476869,322
476878,130
476878,130
476887,141
476887,141
476896,149
476896,149
476902,73
476902,73
476911,433
476911,433
476939,153
476939,153
476948,442
476948,442
476957,27
476957,27
476966,287
476966,287
476975,10424
476975,7912
476975,2512
476984,241
476984,241
476993,229
476993,229
477002,81
477002,81
477039,471
477039,471
477950,259
477950,259
477996,363
477996,363
478005,297
478005,297
478014,402
478014,402
478582,267
478582,267
478591,247
478591,247
478616,189
478616,189
478634,373
478634,373
478643,39
478643,39
478661,337
478661,337
478917,83
478917,83
478953,324
478953,324
479053,280
479053,280
479062,14
479062,14
479123,33
479123,33
479248,288
479248,288
479424,126
479424,126
479549,1483
479549,1483
479558,628
479558,628
479567,61
479567,61
479576,65
479576,65
479585,304
479585,304
479594,569
479594,569
479600,375
479600,375
479619,73
479619,73
479628,729
479628,729
479637,368
479637,368
479646,324
479646,324
479655,435
479655,435
479664,82
479664,82
479956,14159
479956,7989
479956,6170
479965,116
479965,116
479974,102
479974,102
479983,72
479983,72
479992,78
479992,78
480000,86
480000,86
480019,544
480019,544
480028,76
480028,76
480037,799
480037,799
480064,677
480064,654
480064,23
480073,317
480073,284
480073,33
480082,512
480082,481
480082,31
480091,6595
480091,6595
480107,752
480107,752
480125,301
480125,301
480134,727
480134,622
480134,105
480143,313
480143,313
480161,32
480161,32
480170,136
480170,136
480189,1251
480189,1251
480198,1228
480198,1116
480198,112
480204,514
480204,514
480301,86
480301,86
480310,288
480310,288
480329,952
480329,952
480338,674
480338,674
480347,114
480347,114
480356,76
480356,76
480480,147
480480,147
480499,50
480499,19
480499,31
480514,899
480514,899
480523,181
480523,181
480532,263
480532,263
480550,283
480550,283
480569,6550
480569,4501
480569,2049
480657,265
480657,265
480693,104
480693,104
480727,67
480727,67
480736,19
480736,19
480754,29
480754,29
480781,414
480781,141
480781,273
480790,624
480790,624
480815,922
480815,922
480824,223
480824,223
480833,380
480833,380
480842,24
480842,24
480879,37
480879,37
480888,242
480888,242
480897,151
480897,151
480903,587
480903,587
480912,13
480912,13
480921,61
480921,61
480930,205
480930,205
480967,282
480967,282
480976,73
480976,73
480985,241
480985,232
480985,9
480994,88
480994,88
481003,165
481003,165
481021,71
481021,71
481030,51
481030,51
481049,25
481049,25
481058,326
481058,201
481058,125
481067,55
481067,55
481076,14
481076,14
481085,358
481085,358
481094,222
481094,222
481100,139
481100,139
481119,769
481119,769
481128,454
481128,454
481137,59
481137,59
481146,207
481146,207
481155,215
481155,215
481164,197
481164,197
481173,343
481173,343
481182,60
481182,60
481191,495
481191,495
481207,90
481207,90
481225,30
481225,30
481234,694
481234,694
481243,208
481243,208
481252,19
481252,19
481261,30
481261,30
481270,17
481270,17
481289,112
481289,112
481298,97
481298,97
481304,183
481304,183
481313,46
481313,46
481322,150
481322,150
481331,116
481331,116
481340,91
481340,91
481359,56
481359,56
481368,55
481368,55
481377,38
481377,38
481386,61
481386,61
481395,32
481395,32
481401,202
481401,42
481401,160
481410,86
481410,86
481429,200
481429,200
481438,84
481438,84
481447,87
481447,87
481456,44
481456,44
481465,72
481465,72
481474,45
481474,45
481483,238
481483,238
481492,100
481492,100
481508,198
481508,198
481517,82
481517,82
481526,138
481526,138
481535,32
481535,32
481544,101
481544,101
481553,158
481553,158
481562,140
481562,140
481571,7
481571,7
481599,337
481599,337
481614,364
481614,364
481623,372
481623,372
481632,424
481632,424
481669,258
481669,258
481678,123
481678,123
481720,506
481720,437
481720,69
481739,103
481739,103
481748,309
481748,309
481766,297
481766,297
481827,269
481827,269
481845,214
481845,214
481854,774
481854,774
481863,218
481863,218
481890,66
481890,66
481906,146
481906,146
481915,234
481915,234
481942,514
481942,514
481960,288
481960,288
481988,635
481988,635
482015,623
482015,623
482024,112
482024,112
482033,161
482033,161
482060,372
482060,372
482097,443
482097,443
482103,60
482103,60
482149,9648
482149,6510
482149,3138
482158,10231
482158,10231
482167,99
482167,99
482176,177
482176,177
482185,43
482185,43
482194,136
482194,136
482200,98
482200,98
482228,134
482228,106
482228,28
482246,76
482246,76
482255,128
482255,128
482264,338
482264,338
482273,203
482273,203
482307,204
482307,204
482316,287
482316,287
482325,324
482325,324
482334,341
482334,341
482343,272
482343,272
482352,121
482352,121
482361,432
482361,432
482370,332
482370,332
482389,99
482389,99
482398,579
482398,579
482413,3232
482413,2109
482413,1123
482422,2333
482422,1815
482422,518
482431,13734
482431,11240
482431,2494
482440,1753
482440,1367
482440,386
482459,4946
482459,3629
482459,1317
482468,5864
482468,4282
482468,1582
482477,42514
482477,32281
482477,10233
482486,724
482486,421
482486,303
482495,111
482495,88
482495,23
482501,221
482501,95
482501,126
482510,438
482510,280
482510,158
482529,724
482529,460
482529,264
482538,1658
482538,1177
482538,481
482547,705
482547,496
482547,209
482556,2534
482556,2142
482556,392
482565,1113
482565,746
482565,367
482574,5365
482574,4282
482574,1083
482583,300
482583,210
482583,90
482592,224
482592,134
482592,90
482608,2171
482608,1634
482608,537
482617,710
482617,447
482617,263
482635,5236
482635,3830
482635,1406
482644,232
482644,141
482644,91
482653,2032
482653,1226
482653,806
482662,1039
482662,724
482662,315
482671,444
482671,227
482671,217
482680,18793
482680,17988
482680,805
482699,3437
482699,3437
482705,11632
482705,4529
482705,7103
482954,537
482954,537
482963,362
482963,362
482981,159
482981,159
482990,524
482990,524
483009,225
483009,225
483018,191
483018,191
483036,3380
483036,2491
483036,889
483045,12570
483045,12570
483054,77
483054,77
483106,115
483106,115
483124,15012
483124,11969
483124,3043
483212,4933
483212,4933
483221,734
483221,734
483230,178
483230,178
483258,45
483258,45
483276,45
483276,45
483285,43
483285,43
483319,104
483319,104
483328,96
483328,96
483337,58
483337,58
483346,50
483346,50
483355,409
483355,409
483364,316
483364,316
483373,78
483373,78
483382,210
483382,210
483425,35
483425,35
483443,354
483443,354
483470,54
483470,54
483498,56
483498,56
483504,341
483504,341
483513,36
483513,36
483522,71
483522,71
483568,47
483568,47
483586,88
483586,33
483586,55
483610,169
483610,169
483629,236
483629,236
483638,747
483638,747
483647,46
483647,46
483665,8
483665,8
483674,127
483674,127
483683,46
483683,46
483692,139
483692,139
483708,641
483708,641
483717,53
483717,53
483726,21
483726,21
483735,91
483735,91
483744,66
483744,66
483753,93
483753,93
483762,160
483762,160
483771,5
483771,5
483780,81
483780,9
483780,72
483799,40
483799,40
483805,146
483805,146
483814,287
483814,287
483823,48
483823,48
483832,9
483832,9
483841,270
483841,270
483850,76
483850,76
483869,98
483869,98
483878,76
483878,76
483887,50
483887,50
483896,122
483896,122
483902,143
483902,143
483911,10
483911,10
483920,60
483920,60
483939,20
483939,20
483948,29
483948,29
483957,47
483957,47
483966,26
483966,26
483975,162
483975,162
483984,63
483984,63
484002,351
484002,351
484011,135
484011,135
484020,33
484020,33
484039,36
484039,36
484048,32
484048,32
484057,258
484057,258
484066,220
484066,220
484075,12
484075,12
484084,33
484084,33
484093,56
484093,56
484109,64
484109,64
484118,57
484118,57
484127,89
484127,89
484136,55
484136,55
484145,85
484145,85
484154,35
484154,35
484163,127
484163,127
484172,41
484172,41
484181,79
484181,79
484190,27
484190,27
484206,133
484206,133
484242,49
484242,49
484288,344
484288,344
484303,34
484303,23
484303,11
484321,138
484321,138
484330,35
484330,35
484349,133
484349,133
484358,124
484358,124
484367,42
484367,42
484376,82
484376,82
484385,210
484385,210
484394,176
484394,176
484598,42
484598,42
484604,369
484604,369
484613,320973
484613,251524
484613,69449
484622,1233
484622,1123
484622,110
484631,34957
484631,29540
484631,5417
484640,2882
484640,2281
484640,601
484668,6217
484668,5094
484668,1123
484677,4987
484677,4433
484677,554
484686,1901
484686,1592
484686,309
484695,2436
484695,2003
484695,433
484701,1882
484701,1744
484701,138
484710,3390
484710,2725
484710,665
484729,1468
484729,1286
484729,182
484738,1103
484738,988
484738,115
484747,4330
484747,3960
484747,370
484756,7549
484756,6527
484756,1022
484765,2186
484765,1792
